EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends,Loose Ball Fouls,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,Transition Take Fouls Drawn,3SecondViolations,Transition Take Fouls,HeaveMakes,Defensive 3 Seconds Violations,OffensiveGoaltends
1629027-1629631-1630168-1630180-1630552,1610612737,"Trae Young, De'Andre Hunter, Onyeka Okongwu, Saddiq Bey, Jalen Johnson","Young, Hunter, Okongwu, Bey, Johnson",1629027-1629631-1630168-1630180-1630552,ATL,344.0,1,6.0,4.0,9.0,8.0,6.0,,3.0,17.0,1.0,3.0,,,1.0,3.0,2.0,4.0,1.0,1.0,,,,,2.0,3.0,2.0,,,4.0,8.0,2.0,3.0,,14.0,10.0,1.0,2.0,2.0,2.0,,8.0,4.0,6.0,,,,8.0,4.0,4.0,6.0,,,3.0,2.0,1.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,6.0,8.0,6.0,,,0.5,0.5,1.0,0.6666666666666666,1.0,,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,1.0,0.6666666666666666,0.2727272727272727,,0.125,0.3333333333333333,,,,,1.0,0.25,0.6666666666666666,1.0,0.75,0.4,,0.5,,1.0,,,,1.0,0.6666666666666666,,,71.16279069767442,,20.22222222222222,20.25,15.88888888888889,19.875,0.2727272727272727,0.3333333333333333,0.5,1.0,0.36363636363636365,0.5,0.5,0.5,0.09090909090909091,1.0,1.0,,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.5,0.5,0.3333333333333333,,,0.5454545454545454,0.6666666666666666,0.47007272727272725,0.45455,0.47006666666666663,,,0.5714285714285714,0.5714285714285714,8.25,26.2,0.6666666666666666,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629027-1629631-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Bogdan Bogdanovic","Murray, Collins, Young, Hunter, Bogdanovic",1627749-1628381-1629027-1629631-203992,ATL,318.0,3,5.0,10.0,13.0,14.0,6.0,8.0,2.0,27.0,2.0,4.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,4.0,7.0,1.0,3.0,3.0,14.0,4.0,,1.0,,,,,2.0,3.0,1.0,1.0,,7.0,4.0,4.0,,3.0,,2.0,1.0,3.0,,2.0,,2.0,,,,1.0,1.0,4.0,,2.0,2.0,,,2.0,3.0,5.0,,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,,4.0,2.0,3.0,1.0,3.0,,,3.0,,1.0,,5.0,,1.0,,,,,,,14.0,7.0,6.0,,,0.5,0.5,,0.3333333333333333,,1.0,0.3333333333333333,0.5714285714285714,,0.6666666666666666,0.55,,0.875,0.5833333333333334,,0.875,0.3,,0.42857142857142855,0.5,0.5,,0.75,,,0.6666666666666666,1.0,,1.0,0.4,0.5,1.0,,,,,,,1.0,1.0,,122.26415094339623,,9.0,14.357142857142858,8.384615384615385,14.357142857142858,0.4,0.5,1.0,,0.2,0.5,1.0,1.0,0.1,1.0,1.0,1.0,0.1,,,,0.2,0.5,0.5,,,,,,,,,0.5,1.0,0.25,1.0,0.7,0.5,0.5605749999999999,0.41,0.631175,0.16666666666666666,0.125,,0.5,5.257142857142857,25.5,0.46153846153846156,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,
1628381-1629027-1629631-1630180-203991,1610612737,"John Collins, Trae Young, De'Andre Hunter, Saddiq Bey, Clint Capela","Collins, Young, Hunter, Bey, Capela",1628381-1629027-1629631-1630180-203991,ATL,310.0,1,5.0,-8.0,12.0,12.0,1.0,,1.0,24.0,,1.0,,,,1.0,1.0,1.0,2.0,3.0,,,,,2.0,7.0,1.0,1.0,1.0,3.0,5.0,2.0,7.0,,12.0,20.0,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,4.0,2.0,3.0,3.0,,7.0,2.0,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,2.0,3.0,,,3.0,2.0,5.0,,,,,1.0,,1.0,1.0,,,,2.0,,,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,9.0,3.0,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,1.0,1.0,0.2857142857142857,0.6,,,0.5,1.5,0.75,0.5,1.5,0.75,0.5833333333333334,,,,,,0.5,,,1.0,1.0,,1.0,0.2857142857142857,1.0,,1.0,,,,,,1.0,,,111.48387096774194,,14.166666666666666,11.666666666666666,13.25,11.666666666666666,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,,0.5833333333333334,0.2857142857142857,0.2857142857142857,0.5,,,,,,,1.0,0.5,,0.5,1.0,0.6666666666666666,0.2857142857142857,0.5014875,0.5046,0.53955,,,0.25,0.25,11.620000000000001,27.37142857142857,0.08333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629027-1630180-203991,1610612737,"Dejounte Murray, John Collins, Trae Young, Saddiq Bey, Clint Capela","Murray, Collins, Young, Bey, Capela",1627749-1628381-1629027-1630180-203991,ATL,299.0,1,5.0,-5.0,11.0,11.0,11.0,11.0,,22.0,4.0,4.0,,,4.0,4.0,,1.0,,1.0,,1.0,,,,,,,,4.0,6.0,,1.0,5.0,13.0,18.0,,,,,,,4.0,6.0,,1.0,5.0,13.0,6.0,2.0,,,,,,,,3.0,,3.0,,,3.0,,,6.0,,,,2.0,,2.0,,2.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,3.0,,,,6.0,,,3.0,1.0,,1.0,1.0,,13.0,13.0,11.0,,3.0,0.75,0.75,,,,,,0.6666666666666666,,0.6666666666666666,0.5714285714285714,,0.5714285714285714,0.65,,0.65,0.14285714285714285,,,,,,,,0.6666666666666666,,,,0.5,,,,,,,1.0,0.5,,,,,105.95317725752508,,10.818181818181818,16.363636363636363,10.818181818181818,15.454545454545455,0.5714285714285714,1.0,1.0,0.75,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,,,0.5714285714285714,1.0,,,0.7142857142857143,,0.49617142857142854,,0.49617142857142854,,,,1.0,5.6499999999999995,23.8,1.0,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381-1629027-1630168-1630180-203992,1610612737,"John Collins, Trae Young, Onyeka Okongwu, Saddiq Bey, Bogdan Bogdanovic","Collins, Young, Okongwu, Bey, Bogdanovic",1628381-1629027-1630168-1630180-203992,ATL,242.0,2,4.0,,7.0,8.0,2.0,3.0,2.0,15.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,4.0,6.0,,2.0,2.0,10.0,10.0,1.0,2.0,,,,2.0,2.0,3.0,,,,4.0,6.0,2.0,,,2.0,2.0,,,,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,3.0,,,,4.0,2.0,3.0,,1.0,,1.0,1.0,,8.0,4.0,2.0,,,0.75,1.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5555555555555556,0.5,0.6666666666666666,0.25,,,,,,1.0,,0.5,0.5,1.0,0.5,0.75,0.5,0.5,,,0.5,,,,1.0,1.0,,,89.25619834710744,,18.428571428571427,14.125,17.857142857142858,13.25,0.5,0.5,0.5,0.5,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,,,0.25,,,,1.0,0.5,,,,,,1.0,0.6666666666666666,,,0.75,,0.56784375,0.5856,0.6932,0.3333333333333333,0.42857142857142855,0.2,0.4,4.416666666666667,26.65,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988-1630168-1630180-1630552-203992,1610612737,"Aaron Holiday, Onyeka Okongwu, Saddiq Bey, Jalen Johnson, Bogdan Bogdanovic","Holiday, Okongwu, Bey, Johnson, Bogdanovic",1628988-1630168-1630180-1630552-203992,ATL,233.0,1,4.0,-3.0,7.0,8.0,,,,15.0,,,,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,2.0,2.0,5.0,11.0,14.0,,,,,,,,,,,,,,,6.0,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,6.0,,,1.0,,1.0,2.0,,2.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,2.0,,,,5.0,,1.0,,,,,,,11.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.9166666666666666,,,0.5,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,92.70386266094421,,16.142857142857142,15.0,16.142857142857142,14.125,,,,,0.5,,,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,0.4741625,,,0.3333333333333333,0.3333333333333333,,,9.35,25.8,,,,,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,
1627749-1628381-1629027-1629631-1630168,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu","Murray, Collins, Young, Hunter, Okongwu",1627749-1628381-1629027-1629631-1630168,ATL,190.0,2,3.0,-1.0,7.0,7.0,2.0,,,14.0,,1.0,,,,,1.0,2.0,,,,,,,1.0,2.0,,,1.0,1.0,3.0,1.0,2.0,,5.0,6.0,,,,,,,,1.0,,1.0,,,2.0,,3.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,1.0,3.0,,4.0,,4.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,2.0,2.0,,2.0,2.0,5.0,,2.0,,,1.0,1.0,1.0,0.5,,,0.5,0.3333333333333333,,,0.5,,,0.5,,,0.4,,0.3333333333333333,1.0,,,1.0,,0.6,,1.0,,0.6666666666666666,,,,,,,0.6,,,1.0,,,106.10526315789474,1.0,11.142857142857142,16.0,11.142857142857142,16.0,0.2,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,0.5,,0.6,0.5,0.48317,,0.484075,,,,,6.166666666666667,25.75,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381-1629027-1629631-1630168-1630180,1610612737,"John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu, Saddiq Bey","Collins, Young, Hunter, Okongwu, Bey",1628381-1629027-1629631-1630168-1630180,ATL,138.0,1,2.0,-5.0,5.0,6.0,,1.0,1.0,11.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,3.0,1.0,2.0,,5.0,10.0,1.0,1.0,,,,2.0,,,,,,,,2.0,3.0,,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,,1.0,,1.0,,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,0.5,,,0.5,0.3333333333333333,1.0,,0.5,1.0,,0.5,1.0,,0.4,,0.6666666666666666,,1.0,,,,1.0,0.5,,1.0,1.0,0.6666666666666666,,,1.0,1.0,,,1.0,,,,,114.78260869565219,,14.8,10.666666666666666,14.4,10.666666666666666,0.2,1.0,1.0,,0.2,,,,0.2,,,,,,,,0.4,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,0.6,0.5,0.5213,,,,,0.4,,9.700000000000001,27.35,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629631-1630168-203992,1610612737,"Dejounte Murray, John Collins, De'Andre Hunter, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Hunter, Okongwu, Bogdanovic",1627749-1628381-1629631-1630168-203992,ATL,136.0,2,2.0,3.0,6.0,4.0,,,,10.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,2.0,4.0,1.0,2.0,,7.0,4.0,,,,,,,,,,,,,2.0,2.0,3.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,,,,0.5,0.5,1.0,0.5,,,0.5,0.5,,,0.5833333333333334,,,0.5833333333333334,,,0.3333333333333333,,,,,,,,0.5,,,,0.5,,,,,,,1.0,,,,,,105.88235294117648,,14.333333333333334,12.5,14.333333333333334,12.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,0.6666666666666666,0.5,0.5017666666666667,,,,,,,6.65,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629027-1630168-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Young, Okongwu, Bogdanovic",1627749-1628381-1629027-1630168-203992,ATL,126.0,1,2.0,3.0,5.0,4.0,,,1.0,9.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,2.0,1.0,3.0,2.0,5.0,2.0,,,,1.0,2.0,2.0,,,,,,,,,3.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,3.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,1.0,,,,,,,3.0,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.3,,,0.4166666666666667,0.5,,0.6,,0.5,,1.0,,,,0.5,0.5,,0.5,0.5,0.5,1.0,,,0.5,,0.5,,,,,0.3333333333333333,102.85714285714285,,8.2,21.25,7.4,21.25,0.2,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,1.0,,,,,0.8,,0.49679,0.51735,,0.16666666666666666,0.3333333333333333,0.4,,5.0,25.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1629027-1630168-1630180-203992,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Bogdan Bogdanovic","Murray, Young, Okongwu, Bey, Bogdanovic",1627749-1629027-1630168-1630180-203992,ATL,113.0,1,2.0,-1.0,5.0,4.0,,,1.0,9.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,4.0,4.0,5.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,3.0,,,,6.0,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.4,0.5,,0.5,,,,,,,,,1.0,1.0,,1.0,0.5,1.0,,,,,,,,1.0,,,114.69026548672566,,10.4,15.25,10.4,15.25,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.47555,,,0.6,0.75,0.25,,3.8,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629027-1630168-1630180,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Saddiq Bey","Murray, Collins, Young, Okongwu, Bey",1627749-1628381-1629027-1630168-1630180,ATL,99.0,1,2.0,,3.0,4.0,,,,7.0,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,,0.5,,0.5,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,101.81818181818183,1.0,16.333333333333332,12.5,16.333333333333332,12.5,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41775,,,0.3333333333333333,0.3333333333333333,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629027-1629631-1630168-1630552-203992,1610612737,"Trae Young, De'Andre Hunter, Onyeka Okongwu, Jalen Johnson, Bogdan Bogdanovic","Young, Hunter, Okongwu, Johnson, Bogdanovic",1629027-1629631-1630168-1630552-203992,ATL,96.0,1,2.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,7.0,5.0,,,,,,,,,,,,,4.0,,3.0,,,1.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,7.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.1666666666666667,,,1.1666666666666667,,,0.3333333333333333,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,75.0,,12.666666666666666,29.0,12.666666666666666,29.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,1.0,0.5855,,,,,,,9.85,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1628381-1629027-203991-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, Clint Capela, Bogdan Bogdanovic","Murray, Collins, Young, Capela, Bogdanovic",1627749-1628381-1629027-203991-203992,ATL,95.0,1,2.0,-5.0,3.0,3.0,,,,6.0,,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,5.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,0.5,,,,,1.0,,1.0,,,,,,,,,,1.0,,,90.94736842105263,,19.333333333333332,12.333333333333334,19.333333333333332,12.333333333333334,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,0.4896666666666667,,,,,,,3.1,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1629027-1629631-203991-203992,1610612737,"Dejounte Murray, Trae Young, De'Andre Hunter, Clint Capela, Bogdan Bogdanovic","Murray, Young, Hunter, Capela, Bogdanovic",1627749-1629027-1629631-203991-203992,ATL,72.0,2,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,8.5,55.0,8.5,55.0,,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,0.4285,,,,,,,10.0,24.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1627749-1629027-1630168-1630180-1630552,1610612737,"Dejounte Murray, Trae Young, Onyeka Okongwu, Saddiq Bey, Jalen Johnson","Murray, Young, Okongwu, Bey, Johnson",1627749-1629027-1630168-1630180-1630552,ATL,66.0,1,1.0,,3.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.09090909090908,,8.0,21.0,8.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749-1629631-1630168-1630552-203992,1610612737,"Dejounte Murray, De'Andre Hunter, Onyeka Okongwu, Jalen Johnson, Bogdan Bogdanovic","Murray, Hunter, Okongwu, Johnson, Bogdanovic",1627749-1629631-1630168-1630552-203992,ATL,40.0,1,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,13.5,13.0,13.5,13.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4886,,,1.0,1.0,,,12.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381-1629027-1629631-1630180-203992,1610612737,"John Collins, Trae Young, De'Andre Hunter, Saddiq Bey, Bogdan Bogdanovic","Collins, Young, Hunter, Bey, Bogdanovic",1628381-1629027-1629631-1630180-203992,ATL,22.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,20.0,,20.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,36.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
